DATE,lat,long,easting,northing,FloodProb
2019-11-03,51.4616863,0.452805915,570488.7157,176487.6384,Zero
2019-11-03,51.4616863,0.452805915,570488.7157,176487.6384,Zero
2019-11-03,51.4616863,0.452805915,570488.7157,176487.6384,Zero
2019-11-03,51.4616863,0.452805915,570488.7157,176487.6384,Zero
2019-11-03,53.26070426,-3.049781081,330070.2854,374259.1437,Zero
2019-11-03,53.26070426,-3.049781081,330070.2854,374259.1437,Zero
2019-11-03,53.26070426,-3.049781081,330070.2854,374259.1437,Zero
2019-11-03,53.26070426,-3.049781081,330070.2854,374259.1437,Zero
2019-11-03,53.26070426,-3.049781081,330070.2854,374259.1437,Zero
2019-11-06,51.19961629,0.329959282,562881.4649,147068.5168,Zero
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,50.46408929,-5.029116145,185117.8799,67080.86211,High
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-06,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-11-08,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,53.36907517,-2.646306621,357093.2737,385995.9418,Zero
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,51.43054149,-2.823786627,342827.192,170493.0065,Low
2019-12-03,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-03,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-03,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-03,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-06,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-06,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-06,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-06,50.28592882,-3.644518928,282938.275,44178.97249,High
2019-12-06,53.4110031,-2.241600494,384037.4337,390492.966,High
2019-12-06,53.72048791,-2.060513037,396104.2866,424899.3734,Zero
2019-12-06,53.72048791,-2.060513037,396104.2866,424899.3734,Zero
2019-12-06,53.72048791,-2.060513037,396104.2866,424899.3734,Zero
2019-12-06,53.82542134,-1.62531816,424761.1216,436637.5108,High
2019-12-06,53.90946744,-0.162477418,520804.8324,447487.4846,Medium
2019-12-06,53.90946744,-0.162477418,520804.8324,447487.4846,Medium
2019-12-06,53.90946744,-0.162477418,520804.8324,447487.4846,Medium
2019-12-06,53.90946744,-0.162477418,520804.8324,447487.4846,Medium
2019-12-06,53.22391402,-1.708279618,419573.9079,369691.5123,Zero
2019-12-06,53.22391402,-1.708279618,419573.9079,369691.5123,Zero
2019-12-06,53.22391402,-1.708279618,419573.9079,369691.5123,Zero
2019-12-06,51.39925146,-0.179428885,526744.8636,168263.2434,Zero
2019-12-06,52.53317075,-1.469062203,436112.5305,292944.0022,Zero
2019-12-06,52.53317075,-1.469062203,436112.5305,292944.0022,Zero
2019-12-08,51.44312355,0.389925258,566188.4464,174279.1222,Zero
2019-12-08,51.39261281,0.923654214,603498.5049,170008.7793,High
